Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
65,87.1981776806055,31.067478571554844,94.7709429303645,93.31279092382445,73.08864361115931,93.40327868709306,73.1553628368824,93.197457236872,73.94742963558485,79.38355088411737,47.6082740933297,80.64072177003248,48.40527907960316,74.19669994105176,-97.97445362754839,91.77050840439058,4.830375181389201,-80.6241316699861,88.51968054365396,-10.755761567843543,91.0712626093805,-8.744412211101448,84.1269837150839,59.99999476493636,78.4615335372313
66,87.1981776806055,28.234124520383958,94.78618798072588,93.3521274544996,73.10218731100963,93.3770491815819,73.25022019122719,93.197457236872,77.28153834452357,82.13555590507406,47.70523594507239,78.16346816039797,50.39868022165271,72.97003907399385,-97.97445362754839,92.37450999326471,-2.38897627166871,-80.6241316699861,90.10268110382667,-14.767606550725326,91.299066113574,-18.092698613871235,84.1269837150839,59.99999476493636,78.4615335372313
67,87.1981776806055,28.99217098862806,94.83192318176503,93.28656657720202,73.14281845494062,93.4426229561034,73.08760756474865,93.35474146794667,74.7693262054166,80.56298160738453,47.02650290344232,78.43871855868471,48.680230957381696,70.7229700237073,-97.97445362754839,90.90980612416404,0.9810529457650006,-80.6241316699861,82.116371919851,-15.447405707181016,91.37499049755225,-11.379499642454704,84.1269837150839,59.99999476493636,78.4615335372313
68,87.1981776806055,31.962221952920387,94.78618798072588,93.36523961706934,73.10218731100963,93.48196722511378,73.20956704570858,93.26299233494268,75.66876016640364,82.84321433388135,47.96380090952999,79.47855340222435,50.16497113342436,74.0121580491972,-97.97445362754839,92.75201099249598,-13.847075566771636,-80.6241316699861,89.2470051373535,-8.829663978980125,91.39017538429947,-26.76652811609813,84.1269837150839,59.99999476493636,78.4615335372313
69,87.1981776806055,28.606934257529574,94.89290343316557,93.22100569990445,73.10218731100963,93.42950819260423,73.16891387798793,93.44649060095065,73.51322012315939,80.53153012452256,46.460892061894356,78.2552182848089,49.91751444117125,72.32957012381824,-97.97445362754839,90.94000620113376,8.440050920188071,-80.6241316699861,89.7176269154089,-12.285309655102793,90.90422897955573,-3.913418544123175,84.1269837150839,59.99999476493636,78.4615335372313
70,87.1981776806055,30.86864670902918,94.86241330746529,93.41768831031419,73.07509988911897,93.35081967607067,73.22311808681411,93.1450291670053,73.51322012315939,78.36137757516013,49.547511313523074,78.0258429612546,47.78663732644634,72.40555796687174,-97.97445362754839,92.5859105567926,3.1828053684760675,-80.6241316699861,82.47287507228573,-24.18179478760554,91.22314172959578,-10.171751238559324,84.1269837150839,59.99999476493636,78.4615335372313
71,74.95823843348019,29.302845776369438,94.87765835782668,93.3521274544996,73.08864361115931,93.41639345059224,73.23666915012166,93.3678484961506,72.19508411781496,77.76379934925234,48.88493859375532,82.85801668130904,47.25048115238994,70.47329570257209,-97.97445362754839,77.84827148643753,-6.807459010872535,-80.6241316699861,76.98228749808,-16.770954047758543,78.16414850634096,-16.790839928050005,84.1269837150839,59.99999476493636,78.4615335372313
72,-9.916476837103474,-15.384615377176132,80.73023858420515,81.28892676216799,58.921920497801494,79.6459016390709,58.7641439059949,79.3040173048746,39.89299837987974,47.85343608146377,9.566903700816937,43.69600122408639,5.540280453236676,40.17585757862179,-97.97445362754839,-8.44845729903895,-26.15891559270422,-80.6241316699861,-11.223616654721283,-34.98648127703936,-8.207425413082774,-42.98486391733026,84.1269837150839,59.99999476493636,78.4615335372313
73,-89.40015185917201,-33.26705605125413,24.73511700331808,-14.023470801075987,10.909460281512807,-14.111475404653774,33.24750999233095,7.3464840470500405,-12.460262066706946,-48.26230538701109,-28.183581109990698,-50.592552941312924,-14.297497941802106,-27.76812852899547,-97.97445362754839,-89.91317325971897,11.36074290699463,-80.6241316699861,-86.06674272636627,-20.066949927164025,-89.56799028102539,-2.015528184131142,58.73016268582674,33.3333333261875,53.84615377917717
74,-91.87547456271163,-30.036038275031885,5.785501944842366,-24.959024459745137,10.936547703403463,-14.059016393631438,33.26106105563849,7.372698081983401,-54.17538963672228,-56.26670861275037,-36.473820294495766,-50.592552941312924,-30.69837778577483,-33.39122882602725,-97.97445362754839,-92.51038014383144,68.66621732537061,-80.6241316699861,-88.59098687769821,-18.588901778684644,-92.40756206765953,60.55211357618464,-69.27016716259746,33.3333333261875,53.84615377917717
75,-91.87547456271163,-42.674288559725156,-12.706761178174276,-24.736117481229982,11.004266269225127,-14.072131135643417,33.20685682461027,7.320270012116694,-49.92633944791352,-55.417518472416575,-24.450549433979475,-51.4335958361019,-20.62139126585309,-28.41945289294393,-97.97445362754839,-92.51038014383144,54.676851625342124,-80.6241316699861,-90.01711351886216,-30.207287251057636,-92.40756206765953,43.53384048137619,-100.0,33.3333333261875,53.84615377917717
76,-91.87547456271163,-42.92282837770221,-12.767741429574812,-24.788566174474852,10.950091425443816,-14.045901630132235,33.220407887917844,7.372698081983401,-48.70124835260738,-58.24815221341076,-25.404007761929428,-48.3599663551615,-20.772614797505085,-28.41945289294393,-97.97445362754839,-92.51038014383144,54.79667489829461,-80.6241316699861,-89.91728465493867,-40.38367452956583,-92.40756206765953,43.61226570774829,-100.0,33.3333333261875,53.84615377917717
77,-91.87547456271163,-42.92282837770221,-12.737251303874544,-24.893463582447566,10.89591658166249,-14.124590168152977,33.23395892902337,7.425126151850108,-43.5682716962871,-58.043717561925334,-29.44408531503106,-50.28671916822254,-19.672807263866844,-28.41945289294393,-97.97445362754839,-92.51038014383144,50.10858982562243,-80.6241316699861,-86.20935538978169,-34.90408138005422,-92.40756206765953,43.29856482795833,-100.0,33.3333333261875,53.84615377917717
78,-91.87547456271163,-42.92282837770221,-12.493330273294859,-24.788566174474852,10.936547703403463,-14.085245899142606,33.12555051137102,7.3989121169167476,-46.700783117081166,-58.70419877932217,-26.583710410612348,-48.100007631749634,-19.53533131371553,-28.41945289294393,-97.97445362754839,-92.51038014383144,50.31828053488442,-80.6241316699861,-86.22361665705786,-32.25698468877386,-92.40756206765953,43.29856482795833,-100.0,33.3333333261875,53.84615377917717
79,-91.87547456271163,-42.07779297214813,-12.722006253513172,-24.919687929069994,10.882372859622137,-13.9934426191099,33.19330578350477,7.3989121169167476,-44.43669069573054,-55.49614719245406,-29.945054948560973,-51.57122103524527,-24.36073688022315,-28.10464612474256,-97.97445362754839,-92.51038014383144,57.05833894521203,-80.6241316699861,-87.64974329588523,-28.245139704204533,-92.40756206765953,45.33762058514077,-100.0,33.3333333261875,53.84615377917717
80,-88.24601366749964,-36.16254505182928,24.88756765679696,-14.010358617023272,11.004266269225127,-14.059016393631438,33.23395892902337,7.35959105377944,-14.429712340689548,-49.80342820183865,-31.367162239839182,-47.96238243260626,-19.590321684766423,-28.36517585965064,-97.97445362754839,-88.62966985738458,29.454055257794167,-80.6241316699861,-85.1112378772771,-46.198017257520874,-88.50504897250296,16.932005330380093,-49.968662673461495,33.3333333261875,53.84615377917717
81,-87.97266514625865,-38.22542562044313,24.872322581458064,-14.089031656890569,10.936547703403463,-14.085245899142606,33.24750999233095,7.372698081983401,-14.987981699289435,-49.83487968470063,-31.10859727538159,-50.68430309077777,-23.962056633794,-30.41684758652425,-97.97445362754839,-88.62966985738458,54.422227210195274,-80.6241316699861,-85.31089560746064,-46.048667446872116,-88.50504897250296,39.7537448169459,51.91975451890124,33.3333333261875,53.84615377917717
82,-81.95899772125404,-25.13980365524712,62.802042849087286,18.835638889659336,45.51364530833234,19.47540982961236,67.27420555758474,30.873582815621234,32.40288439217055,-2.7362792936964837,28.846153861530908,-0.14527102906464506,32.78801210193994,-24.44637429775802,-97.97445362754839,-82.39335332237492,33.093686808696205,-80.6241316699861,-79.46377638172603,-46.77996653366992,-82.4007288738354,22.53156615412874,58.73016268582674,50.00000001071882,53.84615377917717
83,-81.95899772125404,-15.33490742172475,62.39042611466738,28.9057890238563,99.67495091512197,39.59344261945367,77.65431261349613,28.85510191100755,27.93672947255652,-6.526183352158867,78.91079508808289,6.200779881566831,30.189716788234264,-10.084672174071805,-97.97445362754839,-82.39335332237492,41.25664642889325,-80.6241316699861,-78.864803193512,-40.04377495386931,-82.4007288738354,30.813269550193553,58.73016268582674,50.00000001071882,53.84615377917717
84,-81.95899772125404,-13.731825527566485,62.35993598896712,28.958237717101156,99.63431977119097,39.64590165196324,77.6814147179092,28.82888787607419,29.378925324075382,-6.038685329150539,80.9954751256059,5.818487658940384,28.361286781861466,-10.084672174071805,-97.97445362754839,-82.39335332237492,40.43286151016679,-80.6241316699861,-79.06446092369555,-28.703489131500774,-82.4007288738354,24.852952705692005,58.73016268582674,50.00000001071882,53.84615377917717
85,-41.32118450129292,11.979619728369926,62.405671165028764,28.932013370478728,99.70203833701268,39.69836066298558,77.6678636768037,28.881315945940884,34.54291696734673,-9.844315141926444,93.35811248046019,8.509824917254335,50.24745669000072,-5.080329999669914,-97.97445362754839,-42.40844732744004,-7.241818323178208,-80.6241316699861,-44.951511683316696,-41.290073396402335,-42.525244856543885,-20.72778604522449,58.73016268582674,50.00000001071882,53.84615377917717
86,-24.55580864629667,-2.5972412057686256,62.34469091362823,28.892676839803585,99.68849463716234,39.5672131139425,77.6678636768037,28.84199488280359,33.75203535905858,-7.0136814009322705,97.10730447833373,4.1975686189697115,50.28869947955093,-4.711246198175246,-97.97445362754839,-24.18269900835425,-32.23994608768248,-80.6241316699861,-20.878494011872917,-19.830050222277038,-24.22746943733688,-44.14555720596108,71.4285732106637,56.666658821217055,59.999992678232644
87,-24.55580864629667,1.1681371882663143,62.39042611466738,28.84022814655873,99.75621318079399,39.659016393975236,77.61365946797753,28.82888787607419,30.976196008719754,-7.8628715155009985,94.50549451189556,6.078446357298333,50.28869947955093,-5.1346070329631885,-97.97445362754839,-24.061898675735478,-18.41533739103113,-80.6241316699861,-23.759269833426245,-22.17329729331923,-24.500797199755453,-32.47588425162802,84.1269837150839,59.99999476493636,78.4615335372313
88,20.091116191163536,28.10985460121539,62.25322053652738,28.879564677233873,99.75621318079399,39.685245899486404,77.6814147179092,28.868208939211485,31.10025588030166,-9.262462644567108,89.51195863084394,0.8792721145462252,54.37173494677518,-6.6435084624749265,-97.97445362754839,17.31221100329772,-4.425971691002644,-80.6241316699861,19.309754700283875,-20.921848863658415,17.424645055578452,-16.492824078115405,84.1269837150839,59.99999476493636,78.4615335372313
89,75.99088838934308,37.26854729170935,62.34469091362823,28.945125554531444,99.72912575890334,39.5672131139425,77.65431261349613,28.84199488280359,31.2863456495633,-8.822141832969209,91.95216548456725,2.408441005052026,57.46494362246298,-6.469821966607697,-97.97445362754839,83.51078649964684,13.098180180757083,-80.6241316699861,73.31717055253817,-11.00811125605204,81.89962795923331,3.2546467042737532,84.1269837150839,59.99999476493636,78.4615335372313
90,87.39559607281517,27.463651058186983,87.39233173659599,93.29967873977174,66.42513713816572,93.40327868709306,66.58310183954583,93.40716953781336,60.7970845944991,77.60654190917734,37.81512606118898,81.46647298994657,39.331866910194506,74.24012157835769,-97.97445362754839,92.07250919882763,-2.568711144287718,-80.6241316699861,84.9543639349027,-15.442255709927931,91.35980561080505,-14.4223982355238,84.1269837150839,59.99999476493636,78.4615335372313
91,87.39559607281517,30.58282590919353,87.36184161089571,93.37835180112202,66.45222456005638,93.39016394508107,66.54244867182518,93.34163443974273,66.16267347510018,81.01902814753089,39.20491273521961,83.5461426770259,40.87159745728806,73.70820667698318,-97.97445362754839,90.819205868515,7.885868334929924,-80.6241316699861,89.36109525687034,-13.541908082016693,91.16240223236473,-5.152537059126104,84.1269837150839,59.99999476493636,78.4615335372313
92,87.39559607281517,30.881073702982036,87.20939098239435,93.36523961706934,66.42513713816572,93.35081967607067,66.55599973513273,93.26299233494268,63.46437156673156,79.9025003899877,35.18099547750323,80.54897164562152,41.476491606420126,70.35388622221267,-97.97445362754839,92.75201099249598,-0.1872238489576148,-80.6241316699861,87.36451795503503,-23.65134545023636,91.23829623920533,-7.81899457588851,84.1269837150839,59.99999476493636,78.4615335372313
93,87.39559607281517,27.09084130068129,87.33135148519546,93.4308004943669,66.41159341612538,93.3639344395699,66.56955077623826,93.10570810386801,65.74397145615026,82.21418462511153,40.41693600115009,80.67130514483614,41.16029693909137,72.52496742944568,-97.97445362754839,90.47190494625342,-2.2841309170377144,-80.6241316699861,81.78836279119166,-21.647997953203138,91.32943586218953,-15.536036383191686,84.1269837150839,59.99999476493636,78.4615335372313
94,87.39559607281517,29.526531626800832,87.28561628415628,93.37835180112202,66.31678745060307,93.39016394508107,66.52889760851764,93.28920636987601,64.4258354508058,79.65088850132676,37.29799613227381,77.44475878987748,40.84410227176261,73.89274858662323,-97.97445362754839,92.35937975972506,-7.331685759487712,-80.6241316699861,84.85453506864268,-15.334105843552862,91.16240223236473,-17.700572507709154,84.1269837150839,59.99999476493636,78.4615335372313
95,87.39559607281517,30.781657771719196,87.45331201297404,93.40457614774448,66.38450599423473,93.39016394508107,66.50179550410454,93.28920636987601,60.14577032586092,79.4307280955278,36.97478993332109,80.090220973459,42.040142966001966,71.26574033885468,-97.97445362754839,90.6380053819568,-1.3255448315770764,-80.6241316699861,84.5265259399833,-15.488605651454709,91.08647784838648,-13.936161873134253,84.1269837150839,59.99999476493636,78.4615335372313
96,87.39559607281517,27.053560339182766,87.30086135949517,93.31279092382445,66.51994312587803,93.40327868709306,66.47469339969146,93.24988532821325,65.60440411650029,78.45573202374607,34.53458307959781,78.53046870814953,37.94335991727702,70.26704298317178,-97.97445362754839,90.47190494625342,-9.84797424609178,-80.6241316699861,90.31657158349971,-18.91335136937211,91.04092323790265,-18.406399493661212,84.1269837150839,59.99999476493636,78.4615335372313
97,87.39559607281517,29.414688701585135,87.33135148519546,93.3521274544996,66.39804971627504,93.28524590154916,66.52889760851764,93.06638706220522,61.743041010505294,83.61377575417765,41.1764705991376,81.43588959008903,40.23920814515462,72.48154580992524,-97.97445362754839,90.89470607330922,-5.729049652459423,-80.6241316699861,82.87221904342975,-27.93099009705417,91.49646951689324,-16.037957801135008,84.1269837150839,59.99999476493636,78.4615335372313
98,87.39559607281517,28.283832475835325,87.27037123379489,93.45702484098933,66.35741857234407,93.3245901705595,66.50179550410454,93.38095550288003,65.86803132773215,78.77024690389604,37.24951519316393,81.43588959008903,40.83035469026193,73.14372556986108,-97.97445362754839,92.25370968538583,-3.317606545026166,-80.6241316699861,86.69423844445954,-14.08780740270738,91.0712626093805,-20.665045874406175,84.1269837150839,59.99999476493636,78.4615335372313
99,87.39559607281517,28.420529388956766,87.25512615845602,93.32590310787717,66.35741857234407,93.4426229561034,66.52889760851764,93.27609936314661,63.35581918862519,83.12627770540428,36.053652249095734,81.48176466482147,40.72037392563607,72.67694311555267,-97.97445362754839,91.10610663683714,-1.3555006436802444,-80.6241316699861,87.03650882637565,-13.65520794564485,91.49646951689324,-21.355187830502842,84.1269837150839,59.99999476493636,78.4615335372313
